curve_num,model,n,n_unique_time,dynamic_range,rss,aic,bic,params,Species,Temp,Medium,PopBio_units
190,cubic,6,6,2738.8997170506486,188522.32842687014,70.1312735769204,69.29831145383262,"26.2912,-173.182,300.251,-31.6349",Escherichia coli,10,Vacuum Beef Striploins,N
190,logistic,6,6,2738.8997170506486,240208.30000596194,69.58501364019405,68.96029204787821,"2905.17,1.21028,3.09242",Escherichia coli,10,Vacuum Beef Striploins,N
190,gompertz,6,6,2738.8997170506486,183451.34651451756,67.96767180289318,67.34295021057734,"3340.29,0.673939,2.78802",Escherichia coli,10,Vacuum Beef Striploins,N
191,quadratic,6,6,336.33831679418273,525.8790400144196,32.83987053068747,32.215148938371634,"54.139,-36.7665,20.1743",Salmonella Typhimurium,10,Vacuum Beef Striploins,N
191,cubic,6,6,336.33831679418273,173.12940925373428,28.173679256017138,27.340717132929356,"47.1147,-4.80332,2.73697,2.31686",Salmonella Typhimurium,10,Vacuum Beef Striploins,N
191,logistic,6,6,336.33831679418273,1733.2041471100174,39.9958056802942,39.37108408797836,"750.024,0.776929,5.01626",Salmonella Typhimurium,10,Vacuum Beef Striploins,N
191,gompertz,6,6,336.33831679418273,3822.2683248394455,44.741039150734345,44.11631755841851,"998.469,0.343304,5.01626",Salmonella Typhimurium,10,Vacuum Beef Striploins,N
192,quadratic,9,9,13623.150720911872,9485691.426605765,130.81263430385803,131.40430803586668,"-541.868,181.286,95.287",Spoilage,10,C02 Beef Striploins,N
192,cubic,9,9,13623.150720911872,2848678.6810389087,121.9862712204369,122.77516952978178,"612.635,-1315.31,429.616,-18.779",Spoilage,10,C02 Beef Striploins,N
192,logistic,9,9,13623.150720911872,988339.0233069456,110.4590083337998,111.05068206580846,"14853,0.692924,7.85048",Spoilage,10,C02 Beef Striploins,N
192,gompertz,9,9,13623.150720911872,1896571.0224051888,116.32500160145062,116.91667533345928,"17144.9,0.35412,7.2308",Spoilage,10,C02 Beef Striploins,N
193,quadratic,9,9,2005.3464549670084,188965.45560016748,95.56885432858162,96.16052806059028,"247.993,-151.756,23.9581",Escherichia coli,10,C02 Beef Striploins,N
193,cubic,9,9,2005.3464549670084,20218.095760980712,77.45397861309742,78.24287692244229,"66.6151,86.316,-29.4624,3.00884",Escherichia coli,10,C02 Beef Striploins,N
193,logistic,9,9,2005.3464549670084,56541.268972546364,84.70951347715055,85.30118720915921,"4135.94,0.543481,12.0342",Escherichia coli,10,C02 Beef Striploins,N
193,gompertz,9,9,2005.3464549670084,116838.0372080868,91.24187442046927,91.83354815247793,"5584.69,0.251056,12.0342",Escherichia coli,10,C02 Beef Striploins,N
194,quadratic,7,7,15193.489647905577,7014035.827638119,102.72259568042318,102.56032612758912,"726.197,-2593.9,1097.28",Spoilage,12,Vacuum Beef Striploins,N
194,cubic,7,7,15193.489647905577,5032753.875472385,102.39897413349277,102.18261472971402,"205.703,-309.304,-139.593,165.774",Spoilage,12,Vacuum Beef Striploins,N
194,logistic,7,7,15193.489647905577,2917528.1199191203,96.58235992681678,96.42009037398272,"18237.7,2.11765,4.17752",Spoilage,12,Vacuum Beef Striploins,N
194,gompertz,7,7,15193.489647905577,3847261.461115654,98.51873396715175,98.35646441431768,"30371.2,0.731448,4.44638",Spoilage,12,Vacuum Beef Striploins,N
195,quadratic,7,7,7525.477698740084,2560994.1336506777,95.66997147833064,95.50770192549658,"526.331,-1525.82,565.502",Escherichia coli,12,Vacuum Beef Striploins,N
195,cubic,7,7,7525.477698740084,764189.204339711,89.20462376664776,88.988264362869,"31.6009,637.273,-602.112,156.078",Escherichia coli,12,Vacuum Beef Striploins,N
195,logistic,7,7,7525.477698740084,536870.4059936409,84.73321305983161,84.57094350699755,"8734.71,2.7173,4.29006",Escherichia coli,12,Vacuum Beef Striploins,N
195,gompertz,7,7,7525.477698740084,749589.3343556684,87.06959442611537,86.90732487328131,"20762.3,0.671843,5",Escherichia coli,12,Vacuum Beef Striploins,N
196,quadratic,6,6,1292.7098139136679,20749.32513230118,54.89105719294415,54.26633560062832,"261.692,-265.322,95.184",Salmonella Typhimurium,12,Vacuum Beef Striploins,N
196,cubic,6,6,1292.7098139136679,13830.635734556718,54.457291532994695,53.62432940990691,"-85.8032,213.459,-84.6879,19.9123",Salmonella Typhimurium,12,Vacuum Beef Striploins,N
196,logistic,6,6,1292.7098139136679,19642.513320788727,54.5621524438996,53.93743085158376,"2633.09,1.00239,4.9884",Salmonella Typhimurium,12,Vacuum Beef Striploins,N
196,gompertz,6,6,1292.7098139136679,33627.70537167801,57.78807660953915,57.16335501722331,"3483.92,0.438487,4.9884",Salmonella Typhimurium,12,Vacuum Beef Striploins,N
197,quadratic,7,7,12761.225300038946,16875259.465134904,108.86814314882733,108.70587359599327,"-2251.46,1195.71,64.0192",Spoilage,12,C02 Beef Striploins,N
197,cubic,7,7,12761.225300038946,8286395.732964717,105.88950857456342,105.67314917078467,"3319.33,-4221.74,1352.71,-85.7567",Spoilage,12,C02 Beef Striploins,N
197,logistic,7,7,12761.225300038946,3960444.0925854184,98.72169600735924,98.55942645452518,"11928.3,9.36865,5.05001",Spoilage,12,C02 Beef Striploins,N
197,gompertz,7,7,12761.225300038946,3960443.9801868517,98.72169580869719,98.55942625586313,"11928.3,10.3934,4.99451",Spoilage,12,C02 Beef Striploins,N
198,quadratic,7,7,380.8255120912039,6631.231495674265,53.97544963980886,53.813180086974796,"127.021,-71.3568,10.9987",Escherichia coli,12,C02 Beef Striploins,N
198,cubic,7,7,380.8255120912039,314.7766987281609,34.64167341822312,34.425314014444375,"-17.9201,71.3186,-23.1508,2.27972",Escherichia coli,12,C02 Beef Striploins,N
198,logistic,7,7,380.8255120912039,5684.5919715646205,52.897231372191754,52.73496181935769,"808.539,0.795836,9.00641",Escherichia coli,12,C02 Beef Striploins,N
198,gompertz,7,7,380.8255120912039,8106.024652605578,55.381168895849484,55.21889934301542,"1097.94,0.381927,9.00641",Escherichia coli,12,C02 Beef Striploins,N
199,quadratic,7,7,254.19583464843447,4203.984337515276,50.78514500123834,50.62287544840428,"19.726,13.2384,2.29041",Salmonella Typhimurium,12,C02 Beef Striploins,N
199,cubic,7,7,254.19583464843447,1641.7244356675708,46.20314613151938,45.986786727740636,"115.06,-79.7503,24.4315,-1.47347",Salmonella Typhimurium,12,C02 Beef Striploins,N
199,logistic,7,7,254.19583464843447,2704.641679719727,47.69770197280244,47.53543241996838,"363.03,0.535852,5.70942",Salmonella Typhimurium,12,C02 Beef Striploins,N
199,gompertz,7,7,254.19583464843447,3525.7479837075944,49.55356416348492,49.39129461065086,"562.986,0.207557,6.36588",Salmonella Typhimurium,12,C02 Beef Striploins,N
200,quadratic,5,5,10243.284116941217,1380810.7396969663,68.64371732363571,67.47203106093801,"543.014,-2240.39,1278.64",Spoilage,15,Vacuum Beef Striploins,N
200,cubic,5,5,10243.284116941217,,,,SKIPPED_insufficient_points,Spoilage,15,Vacuum Beef Striploins,N
200,logistic,5,5,10243.284116941217,27102.55806208291,48.98972741706852,47.818041154370825,"20771.3,1.68743,3.7431",Spoilage,15,Vacuum Beef Striploins,N
200,gompertz,5,5,10243.284116941217,277478.56761783815,60.620305314711246,59.44861905201355,"28145.6,0.739139,3.7431",Spoilage,15,Vacuum Beef Striploins,N
201,quadratic,5,5,9166.75878961449,1115979.831987418,67.57902718815068,66.40734092545297,"-193.113,99.6089,661.047",Escherichia coli,15,Vacuum Beef Striploins,N
201,cubic,5,5,9166.75878961449,,,,SKIPPED_insufficient_points,Escherichia coli,15,Vacuum Beef Striploins,N
201,logistic,5,5,9166.75878961449,15243.307884065856,46.112289730071105,44.94060346737341,"9820.73,2.19799,2.5277",Escherichia coli,15,Vacuum Beef Striploins,N
201,gompertz,5,5,9166.75878961449,18795.56403373669,47.159691264448604,45.988005001750906,"11312.8,1.13421,2.35792",Escherichia coli,15,Vacuum Beef Striploins,N
202,quadratic,5,5,5431.228707154072,3952577.8695191317,73.90220318385354,72.73051692115584,"-369.6,912.134,213.064",Salmonella Typhimurium,15,Vacuum Beef Striploins,N
202,cubic,5,5,5431.228707154072,,,,SKIPPED_insufficient_points,Salmonella Typhimurium,15,Vacuum Beef Striploins,N
202,logistic,5,5,5431.228707154072,24676.564576624147,48.52085678609038,47.34917052339268,"5506.81,4.65904,2.10849",Salmonella Typhimurium,15,Vacuum Beef Striploins,N
202,gompertz,5,5,5431.228707154072,36292.79879213116,50.449683538783944,49.277997276086246,"5498.54,3.75966,1.95134",Salmonella Typhimurium,15,Vacuum Beef Striploins,N
203,quadratic,7,7,6754.5869998977305,2308351.268099756,94.94293759300581,94.78066804017175,"543.532,-1128.1,357.526",Spoilage,15,C02 Beef Striploins,N
203,cubic,7,7,6754.5869998977305,517782.17527367995,86.47979840884447,86.26343900506572,"3.81984,740.935,-516.782,100.938",Spoilage,15,C02 Beef Striploins,N
203,logistic,7,7,6754.5869998977305,493664.03614892735,84.14590228887485,83.98363273604079,"13422.7,1.37185,5.80499",Spoilage,15,C02 Beef Striploins,N
203,gompertz,7,7,6754.5869998977305,966698.6857364656,88.85012385902262,88.68785430618856,"17972.1,0.610282,5.80499",Spoilage,15,C02 Beef Striploins,N
204,quadratic,7,7,4256.258623296393,551463.0883959457,84.92094025835641,84.75867070552235,"278.342,-648.77,220.953",Escherichia coli,15,C02 Beef Striploins,N
204,cubic,7,7,4256.258623296393,41504.71320320617,68.81356485313448,68.59720544935573,"-5.62779,349.396,-246.652,54.0091",Escherichia coli,15,C02 Beef Striploins,N
204,logistic,7,7,4256.258623296393,29235.85411299696,64.36068676588015,64.19841721304608,"8551.27,1.21196,5.80317",Escherichia coli,15,C02 Beef Striploins,N
204,gompertz,7,7,4256.258623296393,132967.0329896375,74.96362448615365,74.80135493331959,"11500.9,0.548387,5.80317",Escherichia coli,15,C02 Beef Striploins,N
205,quadratic,7,7,2291.063347024397,58249.30223182807,69.18604070413704,69.023771151303,"119.708,-230.005,101.673",Salmonella Typhimurium,15,C02 Beef Striploins,N
205,cubic,7,7,2291.063347024397,11232.94105134392,59.664870297333444,59.4485108935547,"33.2237,71.7763,-39.3676,16.2585",Salmonella Typhimurium,15,C02 Beef Striploins,N
205,logistic,7,7,2291.063347024397,17893.364484572146,60.92392552403184,60.761655971197776,"4599.89,0.926586,5.81442",Salmonella Typhimurium,15,C02 Beef Striploins,N
205,gompertz,7,7,2291.063347024397,58465.93209664509,69.21202550044508,69.04975594761102,"6104.96,0.403365,5.81442",Salmonella Typhimurium,15,C02 Beef Striploins,N
206,quadratic,6,6,12863.606846870362,2767951.585679283,84.25115181369526,83.62643022137942,"488.835,-4459.33,6290.01",Spoilage,20,Vacuum Beef Striploins,N
206,cubic,6,6,12863.606846870362,2420923.8945930707,85.44740198403596,84.61443986094818,"235.862,-1159.12,1626.3,1644.9",Spoilage,20,Vacuum Beef Striploins,N
206,logistic,6,6,12863.606846870362,1734053.199276893,81.44527588028654,80.82055428797071,"16130.7,4.35307,1.47281",Spoilage,20,Vacuum Beef Striploins,N
206,gompertz,6,6,12863.606846870362,2211292.7434094744,82.90397031010365,82.27924871778781,"35655.9,1.29284,1.80778",Spoilage,20,Vacuum Beef Striploins,N
207,quadratic,6,6,14748.091475764875,13649416.786961801,93.82468729934695,93.19996570703111,"-897.562,6981.56,1337.74",Escherichia coli,20,Vacuum Beef Striploins,N
207,cubic,6,6,14748.091475764875,3317193.0202299007,87.33722022928383,86.50425810619605,"481.098,-11005.9,26768.2,-8973.18",Escherichia coli,20,Vacuum Beef Striploins,N
207,logistic,6,6,14748.091475764875,51069.76464592722,60.29513065165568,59.670409059339846,"14921,6.14141,1.04139",Escherichia coli,20,Vacuum Beef Striploins,N
207,gompertz,6,6,14748.091475764875,71162.02716151516,62.28573095711818,61.66100936480235,"15167.3,4.50227,0.950242",Escherichia coli,20,Vacuum Beef Striploins,N
208,quadratic,6,6,10912.324268065662,4461450.822282187,87.11535059007954,86.49062899776371,"-2.54194,-1427.87,4340.59",Salmonella Typhimurium,20,Vacuum Beef Striploins,N
208,cubic,6,6,10912.324268065662,3584904.4433051245,87.80289744707258,86.9699353239848,"399.016,-6667.01,11747.6,-2613.59",Salmonella Typhimurium,20,Vacuum Beef Striploins,N
208,logistic,6,6,10912.324268065662,599021.0411169326,75.0677552059556,74.44303361363977,"11444.4,6.47248,1.2757",Salmonella Typhimurium,20,Vacuum Beef Striploins,N
208,gompertz,6,6,10912.324268065662,1373668.874662494,80.04741755878386,79.42269596646803,"12918.5,3.18234,1.20336",Salmonella Typhimurium,20,Vacuum Beef Striploins,N
209,quadratic,6,6,4946.4284416389255,603001.7386106346,75.10749533847097,74.48277374615513,"478.561,-2709.88,2851.86",Spoilage,20,C02 Beef Striploins,N
209,cubic,6,6,4946.4284416389255,63347.46456440775,63.587784158354125,62.75482203526634,"169.885,1085.1,-2611.57,1956.31",Spoilage,20,C02 Beef Striploins,N
209,logistic,6,6,4946.4284416389255,143656.45476604253,66.50052316889158,65.87580157657574,"10268.5,3.49193,1.80727",Spoilage,20,C02 Beef Striploins,N
209,gompertz,6,6,4946.4284416389255,261455.33149550942,70.093555573245,69.46883398092916,"13919.9,1.58693,1.80727",Spoilage,20,C02 Beef Striploins,N
210,quadratic,6,6,9385.466152378798,7235859.942521219,90.0168018025955,89.39208021027966,"-395.849,3240.16,1513.82",Escherichia coli,20,C02 Beef Striploins,N
210,cubic,6,6,9385.466152378798,3789583.327396979,88.13604297071548,87.3030808476277,"379.863,-6344.08,15321.5,-4944.76",Escherichia coli,20,C02 Beef Striploins,N
210,logistic,6,6,9385.466152378798,2767256.490067519,84.24964488798065,83.62492329566481,"10261.9,4.79891,1.11601",Escherichia coli,20,C02 Beef Striploins,N
210,gompertz,6,6,9385.466152378798,3529292.8585895537,85.70909169760972,85.08437010529389,"10954.5,2.79988,0.989047",Escherichia coli,20,C02 Beef Striploins,N
211,quadratic,6,6,5561.205983195986,5607822.89315087,88.48748194117574,87.86276034885991,"-137.614,566.103,1527.6",Salmonella Typhimurium,20,C02 Beef Striploins,N
211,cubic,6,6,5561.205983195986,4007877.898156028,88.4720779251368,87.63911580204902,"389.591,-5958.79,10933.2,-3369.69",Salmonella Typhimurium,20,C02 Beef Striploins,N
211,logistic,6,6,5561.205983195986,408873.5427249871,72.77641038898447,72.15168879666864,"5387.65,94.7995,1.2045",Salmonella Typhimurium,20,C02 Beef Striploins,N
211,gompertz,6,6,5561.205983195986,408873.520824333,72.7764100676041,72.15168847528827,"5387.65,116.194,1.19907",Salmonella Typhimurium,20,C02 Beef Striploins,N
212,quadratic,5,5,9705.311423584057,95570.76737125803,55.290921796047925,54.11923553335023,"-47.0728,151.609,6767.41",Spoilage,30,Vacuum Beef Striploins,N
212,cubic,5,5,9705.311423584057,,,,SKIPPED_insufficient_points,Spoilage,30,Vacuum Beef Striploins,N
212,logistic,5,5,9705.311423584057,356853.89369872387,61.87821901604641,60.70653275334871,"16918.6,3.56464,1.10351",Spoilage,30,Vacuum Beef Striploins,N
212,gompertz,5,5,9705.311423584057,214716.0758426975,59.33816972234508,58.16648345964738,"26511.8,1.47631,1.19574",Spoilage,30,Vacuum Beef Striploins,N
213,quadratic,6,6,10821.929720095568,13156638.608384121,93.60406534267244,92.9793437503566,"-1069.79,15854.3,-5201.83",Escherichia coli,30,Vacuum Beef Striploins,N
213,cubic,6,6,10821.929720095568,7634656.73882015,92.33869440499382,91.50573228190603,"-38.3232,-4864.84,39016.6,-23580",Escherichia coli,30,Vacuum Beef Striploins,N
213,logistic,6,6,10821.929720095568,2066065.8442571475,82.4963839759861,81.87166238367027,"9962.61,130.437,0.641877",Escherichia coli,30,Vacuum Beef Striploins,N
213,gompertz,6,6,10821.929720095568,2066065.8545393706,82.49638400584641,81.87166241353057,"9962.61,127.089,0.639669",Escherichia coli,30,Vacuum Beef Striploins,N
214,quadratic,6,6,5980.487813750675,1322508.2661742,79.81968734329365,79.19496575097781,"-251.51,3039.48,2132.1",Salmonella Typhimurium,30,Vacuum Beef Striploins,N
214,cubic,6,6,5980.487813750675,459722.8620869702,75.47971786371814,74.64675574063035,"166.421,-5219.86,19686.5,-9337.66",Salmonella Typhimurium,30,Vacuum Beef Striploins,N
214,logistic,6,6,5980.487813750675,47193.5873865424,59.82152299596669,59.19680140365085,"6009.09,9.02694,0.720105",Salmonella Typhimurium,30,Vacuum Beef Striploins,N
214,gompertz,6,6,5980.487813750675,27122.200655585762,56.49809048790996,55.873368895594126,"6155.46,6.54652,0.664423",Salmonella Typhimurium,30,Vacuum Beef Striploins,N
215,quadratic,7,7,5479.344215784054,631211.0206734685,85.86639751427155,85.7041279614375,"366.558,-3642.6,5065.73",Spoilage,30,C02 Beef Striploins,N
215,cubic,7,7,5479.344215784054,47417.06310785537,69.74579092519991,69.52943152142116,"26.5935,1882.77,-5108.1,4679.5",Spoilage,30,C02 Beef Striploins,N
215,logistic,7,7,5479.344215784054,65441.891226351654,70.0010540537333,69.83878450089924,"11048.5,4.67976,1.40325",Spoilage,30,C02 Beef Striploins,N
215,gompertz,7,7,5479.344215784054,296222.287918239,80.57068692576114,80.40841737292708,"14740,2.04885,1.40325",Spoilage,30,C02 Beef Striploins,N
216,quadratic,7,7,8176.43368104524,4271398.411203062,99.250791755121,99.08852220228694,"-689.521,8125.68,-1170.8",Escherichia coli,30,C02 Beef Striploins,N
216,cubic,7,7,8176.43368104524,266618.70800696564,81.83365295445101,81.61729355067226,"202.887,-6432.52,25618.1,-12315.3",Escherichia coli,30,C02 Beef Striploins,N
216,logistic,7,7,8176.43368104524,595854.9738012503,85.46289704383638,85.30062749100232,"8003.65,7.26496,0.712964",Escherichia coli,30,C02 Beef Striploins,N
216,gompertz,7,7,8176.43368104524,775492.654149902,87.3074054806547,87.14513592782063,"8111.14,5.46097,0.641952",Escherichia coli,30,C02 Beef Striploins,N
217,quadratic,7,7,6530.604571595836,7055764.032098774,102.76411699423964,102.60184744140558,"-605.914,7203.68,-1985.75",Salmonella Typhimurium,30,C02 Beef Striploins,N
217,cubic,7,7,6530.604571595836,3133835.5016611116,99.08300644214168,98.86664703836293,"275.421,-7108.63,24347.5,-12108",Salmonella Typhimurium,30,C02 Beef Striploins,N
217,logistic,7,7,6530.604571595836,2009809.935684969,93.9734839700375,93.81121441720344,"5489.96,13.9783,0.709134",Salmonella Typhimurium,30,C02 Beef Striploins,N
217,gompertz,7,7,6530.604571595836,2141546.0007263264,94.41789885153085,94.25562929869679,"5472.81,11.2352,0.665251",Salmonella Typhimurium,30,C02 Beef Striploins,N
218,quadratic,6,6,462.62826641242435,2005.4414882525061,40.8711602394942,40.246438647178365,"16.7878,-0.0274876,5.07087e-06",Serratia marcescens,6,Pasteurised Skim Milk,N
218,cubic,6,6,462.62826641242435,4.04546657492023,5.6350245243028105,4.80206240121503,"0.741418,0.0071107,-3.49271e-06,4.77422e-10",Serratia marcescens,6,Pasteurised Skim Milk,N
218,logistic,6,6,462.62826641242435,2111.7292382814303,41.18101779484969,40.55629620253385,"745.636,0.114781,12406.1",Serratia marcescens,6,Pasteurised Skim Milk,N
218,gompertz,6,6,462.62826641242435,2111.7292382814303,41.18101779484969,40.55629620253385,"463.942,0.0630614,12295.7",Serratia marcescens,6,Pasteurised Skim Milk,N
219,quadratic,7,7,406.78785915933736,2731.0318673836255,47.76567248777235,47.60340293493829,"8.292,-0.0275277,4.04203e-06",Serratia marcescens,6,UHT Skim Milk,N
219,cubic,7,7,406.78785915933736,1464.116937546471,45.40168192354544,45.18532251976669,"1.38566,-0.00130652,-1.38223e-06,2.66973e-10",Serratia marcescens,6,UHT Skim Milk,N
219,logistic,7,7,406.78785915933736,2163.8768728696145,46.13622613950426,45.9739565866702,"694.899,0.00055241,13059.4",Serratia marcescens,6,UHT Skim Milk,N
219,gompertz,7,7,406.78785915933736,106845.15804972767,73.43258056687071,73.27031101403665,"408.505,0.0551558,13494.3",Serratia marcescens,6,UHT Skim Milk,N
220,quadratic,4,4,1636.7562451972062,,,,SKIPPED_insufficient_points,Serratia marcescens,10,Pasteurised Skim Milk,N
